14.000022	-0.010063	-0.130573	0.000000	-0.080773	-0.034829	0.072005	-0.093540	0.626509	0.000000	0.000000	1.508629	-1.006315	-3.333163	-2.390173	0.042354	0.028674	
14.001070	-0.011380	-0.132892	0.000000	-0.081119	-0.034502	0.071056	-0.096071	0.614492	0.000000	0.000000	1.484518	-1.005883	-3.332876	-2.432498	0.044044	0.028843	
14.002118	-0.012721	-0.135337	0.000000	-0.081463	-0.034160	0.070083	-0.098732	0.602098	0.000000	0.000000	1.459972	-1.005434	-3.332586	-2.477052	0.045798	0.029020	
14.003166	-0.014087	-0.137918	0.000000	-0.081802	-0.033806	0.069081	-0.101531	0.589279	0.000000	0.000000	1.434969	-1.004967	-3.332295	-2.524002	0.047607	0.029204	
14.004214	-0.015480	-0.140647	0.000000	-0.082139	-0.033440	0.068052	-0.104478	0.576040	0.000000	0.000000	1.409483	-1.004482	-3.332002	-2.573532	0.049459	0.029396	
14.005262	-0.016901	-0.143537	0.000000	-0.082471	-0.033063	0.066991	-0.107584	0.562327	0.000000	0.000000	1.383489	-1.003978	-3.331707	-2.625841	0.051342	0.029596	
14.006310	-0.018351	-0.146603	0.000000	-0.082800	-0.032678	0.065899	-0.110859	0.548134	0.000000	0.000000	1.356956	-1.003455	-3.331410	-2.681151	0.053242	0.029805	
14.007358	-0.019833	-0.149860	0.000000	-0.083125	-0.032284	0.064774	-0.114319	0.533419	0.000000	0.000000	1.329855	-1.002913	-3.331111	-2.739703	0.055147	0.030024	
14.008406	-0.021349	-0.153326	0.000000	-0.083446	-0.031883	0.063613	-0.117977	0.518149	0.000000	0.000000	1.302151	-1.002352	-3.330810	-2.801766	0.057044	0.030253	
14.009454	-0.022901	-0.157018	0.000000	-0.083762	-0.031475	0.062413	-0.121851	0.502278	0.000000	0.000000	1.273807	-1.001772	-3.330506	-2.867634	0.058920	0.030492	
14.010502	-0.024490	-0.160959	0.000000	-0.084075	-0.031062	0.061174	-0.125956	0.485788	0.000000	0.000000	1.244784	-1.001173	-3.330200	-2.937635	0.060766	0.030743	
14.011550	-0.026121	-0.165169	0.000000	-0.084384	-0.030644	0.059894	-0.130315	0.468623	0.000000	0.000000	1.215039	-1.000557	-3.329891	-3.012129	0.062573	0.031005	
14.012598	-0.027795	-0.169674	0.000000	-0.084688	-0.030221	0.058567	-0.134948	0.450725	0.000000	0.000000	1.184525	-0.999922	-3.329580	-3.091517	0.064333	0.031280	
14.013646	-0.029515	-0.174500	0.000000	-0.084988	-0.029795	0.057193	-0.139879	0.432055	0.000000	0.000000	1.153191	-0.999270	-3.329266	-3.176242	0.066042	0.031568	
14.014694	-0.031286	-0.179678	0.000000	-0.085284	-0.029366	0.055769	-0.145134	0.412554	0.000000	0.000000	1.120981	-0.998602	-3.328948	-3.266800	0.067696	0.031869	
14.015742	-0.033110	-0.185240	0.000000	-0.085575	-0.028933	0.054289	-0.150745	0.392147	0.000000	0.000000	1.087834	-0.997917	-3.328628	-3.363739	0.069291	0.032184	
14.016790	-0.034992	-0.191224	0.000000	-0.085862	-0.028499	0.052752	-0.156741	0.370778	0.000000	0.000000	1.053683	-0.997216	-3.328305	-3.467672	0.070826	0.032514	
14.017838	-0.036936	-0.197669	0.000000	-0.086145	-0.028063	0.051153	-0.163161	0.348369	0.000000	0.000000	1.018455	-0.996500	-3.327978	-3.579283	0.072302	0.032858	
14.018886	-0.038947	-0.204623	0.000000	-0.086424	-0.027625	0.049488	-0.170044	0.324835	0.000000	0.000000	0.982069	-0.995770	-3.327647	-3.699334	0.073716	0.033217	
14.019934	-0.041030	-0.212136	0.000000	-0.086698	-0.027186	0.047751	-0.177437	0.300072	0.000000	0.000000	0.944437	-0.995026	-3.327313	-3.828679	0.075072	0.033590	
14.020982	-0.043192	-0.220266	0.000000	-0.086967	-0.026747	0.045937	-0.185389	0.273977	0.000000	0.000000	0.905461	-0.994269	-3.326976	-3.968274	0.076369	0.033979	
14.022030	-0.045438	-0.229076	0.000000	-0.087233	-0.026306	0.044041	-0.193960	0.246451	0.000000	0.000000	0.865034	-0.993499	-3.326634	-4.119187	0.077609	0.034382	
14.023078	-0.047776	-0.238638	0.000000	-0.087494	-0.025865	0.042056	-0.203211	0.217350	0.000000	0.000000	0.823036	-0.992717	-3.326288	-4.282619	0.078794	0.034800	
14.024126	-0.050214	-0.249032	0.000000	-0.087750	-0.025423	0.039974	-0.213215	0.186526	0.000000	0.000000	0.779335	-0.991923	-3.325938	-4.459913	0.079926	0.035233	
14.025174	-0.052760	-0.260350	0.000000	-0.088002	-0.024981	0.037788	-0.224051	0.153833	0.000000	0.000000	0.733787	-0.991118	-3.325583	-4.652575	0.081006	0.035679	
14.026222	-0.055424	-0.272692	0.000000	-0.088250	-0.024538	0.035490	-0.235812	0.119092	0.000000	0.000000	0.686227	-0.990303	-3.325224	-4.862293	0.082038	0.036139	
14.027270	-0.058217	-0.286172	0.000000	-0.088493	-0.024095	0.033069	-0.248597	0.082094	0.000000	0.000000	0.636478	-0.989478	-3.324860	-5.090955	0.083022	0.036612	
14.028318	-0.061152	-0.300915	0.000000	-0.088731	-0.023652	0.030514	-0.262520	0.042618	0.000000	0.000000	0.584338	-0.988643	-3.324492	-5.340674	0.083962	0.037097	
14.029366	-0.064240	-0.317063	0.000000	-0.088966	-0.023209	0.027814	-0.277706	0.000438	0.000000	0.000000	0.529586	-0.987799	-3.324118	-5.613798	0.084859	0.037596	
14.030414	-0.067498	-0.334773	0.000000	-0.089196	-0.022765	0.024956	-0.294298	-0.044741	0.000000	0.000000	0.471975	-0.986946	-3.323740	-5.912940	0.085715	0.038105	
14.031462	-0.070941	-0.354218	0.000000	-0.089421	-0.022321	0.021923	-0.312452	-0.093223	0.000000	0.000000	0.411231	-0.986085	-3.323356	-6.240980	0.086533	0.038627	
14.032510	-0.074589	-0.375586	0.000000	-0.089642	-0.021876	0.018701	-0.332342	-0.145336	0.000000	0.000000	0.347049	-0.985215	-3.322967	-6.601075	0.087314	0.039158	
14.033558	-0.078460	-0.399083	0.000000	-0.089859	-0.021431	0.015270	-0.354155	-0.201453	0.000000	0.000000	0.279091	-0.984338	-3.322573	-6.996648	0.088059	0.039701	
14.034606	-0.082578	-0.424928	0.000000	-0.090071	-0.020985	0.011611	-0.378098	-0.261991	0.000000	0.000000	0.206985	-0.983454	-3.322173	-7.431357	0.088772	0.040253	
14.035654	-0.086967	-0.453352	0.000000	-0.090278	-0.020538	0.007700	-0.404390	-0.327393	0.000000	0.000000	0.130321	-0.982563	-3.321768	-7.909026	0.089453	0.040815	
14.036702	-0.091655	-0.484586	0.000000	-0.090481	-0.020090	0.003514	-0.433262	-0.398126	0.000000	0.000000	0.048649	-0.981665	-3.321357	-8.433534	0.090104	0.041385	
14.037750	-0.096669	-0.518856	0.000000	-0.090680	-0.019641	-0.000975	-0.464945	-0.474692	0.000000	0.000000	-0.038518	-0.980761	-3.320940	-9.008628	0.090727	0.041964	
14.038798	-0.102043	-0.556361	0.000000	-0.090874	-0.019191	-0.005795	-0.499665	-0.557618	0.000000	0.000000	-0.131704	-0.979851	-3.320518	-9.637638	0.091324	0.042551	
14.039846	-0.107808	-0.597250	0.000000	-0.091064	-0.018739	-0.010979	-0.537622	-0.647407	0.000000	0.000000	-0.231459	-0.978935	-3.320089	-10.323057	0.091894	0.043146	
14.040894	-0.113999	-0.641588	0.000000	-0.091249	-0.018286	-0.016559	-0.578964	-0.744552	0.000000	0.000000	-0.338357	-0.978013	-3.319655	-11.065947	0.092441	0.043749	
14.041942	-0.120651	-0.689303	0.000000	-0.091430	-0.017831	-0.022569	-0.623757	-0.849448	0.000000	0.000000	-0.452966	-0.977086	-3.319214	-11.865120	0.092964	0.044358	
14.042990	-0.127796	-0.740125	0.000000	-0.091606	-0.017373	-0.029045	-0.671930	-0.962379	0.000000	0.000000	-0.575832	-0.976154	-3.318768	-12.716062	0.093466	0.044974	
14.044038	-0.135462	-0.793501	0.000000	-0.091777	-0.016913	-0.036019	-0.723212	-1.083397	0.000000	0.000000	-0.707430	-0.975217	-3.318315	-13.609581	0.093947	0.045596	
14.045086	-0.143671	-0.848505	0.000000	-0.091944	-0.016451	-0.043518	-0.777050	-1.212229	0.000000	0.000000	-0.848115	-0.974275	-3.317856	-14.530225	0.094409	0.046225	
14.046134	-0.152433	-0.903733	0.000000	-0.092106	-0.015986	-0.051565	-0.832519	-1.348170	0.000000	0.000000	-0.998048	-0.973329	-3.317390	-15.454601	0.094852	0.046859	
14.047182	-0.161740	-0.957217	0.000000	-0.092264	-0.015517	-0.060169	-0.888216	-1.489904	0.000000	0.000000	-1.157111	-0.972378	-3.316918	-16.349896	0.095278	0.047498	
14.048230	-0.171563	-1.006374	0.000000	-0.092416	-0.015046	-0.069324	-0.942171	-1.635410	0.000000	0.000000	-1.324807	-0.971423	-3.316440	-17.173088	0.095686	0.048142	
14.049278	-0.181843	-1.048047	0.000000	-0.092565	-0.014571	-0.078998	-0.991803	-1.781781	0.000000	0.000000	-1.500158	-0.970464	-3.315956	-17.871538	0.096080	0.048792	
14.050326	-0.192487	-1.078666	0.000000	-0.092708	-0.014092	-0.089135	-1.033955	-1.925300	0.000000	0.000000	-1.681624	-0.969502	-3.315464	-18.385752	0.096458	0.049446	
14.051374	-0.203367	-1.094581	0.000000	-0.092846	-0.013608	-0.099641	-1.065058	-2.061466	0.000000	0.000000	-1.867055	-0.968535	-3.314967	-18.654903	0.096822	0.050105	
14.052422	-0.214319	-1.092558	0.000000	-0.092980	-0.013121	-0.110387	-1.081460	-2.185328	0.000000	0.000000	-2.053723	-0.967565	-3.314462	-18.625097	0.097173	0.050768	
14.053470	-0.225151	-1.070376	0.000000	-0.093109	-0.012628	-0.121210	-1.079930	-2.292026	0.000000	0.000000	-2.238434	-0.966592	-3.313951	-18.259289	0.097511	0.051435	
14.054518	-0.235656	-1.027379	0.000000	-0.093233	-0.012130	-0.131918	-1.058246	-2.377422	0.000000	0.000000	-2.417749	-0.965615	-3.313434	-17.546565	0.097837	0.052105	
14.055566	-0.245633	-0.964820	0.000000	-0.093351	-0.011627	-0.142305	-1.015752	-2.438807	0.000000	0.000000	-2.588275	-0.964635	-3.312909	-16.507812	0.098153	0.052780	
14.056614	-0.254898	-0.885836	0.000000	-0.093465	-0.011118	-0.152168	-0.953702	-2.475379	0.000000	0.000000	-2.746990	-0.963652	-3.312378	-15.195317	0.098458	0.053458	
14.057662	-0.263310	-0.795024	0.000000	-0.093574	-0.010603	-0.161324	-0.875233	-2.488473	0.000000	0.000000	-2.891523	-0.962666	-3.311840	-13.685681	0.098753	0.054139	
14.058710	-0.270777	-0.697719	0.000000	-0.093677	-0.010082	-0.169633	-0.784942	-2.481271	0.000000	0.000000	-3.020343	-0.961677	-3.311295	-12.067828	0.099039	0.054823	
14.059758	-0.277260	-0.599190	0.000000	-0.093775	-0.009553	-0.177002	-0.688166	-2.458184	0.000000	0.000000	-3.132813	-0.960685	-3.310743	-10.429590	0.099317	0.055511	
14.060806	-0.282772	-0.503971	0.000000	-0.093868	-0.009018	-0.183392	-0.590172	-2.424096	0.000000	0.000000	-3.229121	-0.959691	-3.310185	-8.846507	0.099585	0.056201	
14.061854	-0.287362	-0.415452	0.000000	-0.093956	-0.008474	-0.188816	-0.495497	-2.383655	0.000000	0.000000	-3.310118	-0.958693	-3.309619	-7.375081	0.099846	0.056895	
